Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000003436,TFPI,8.354387640251522,5.807720566077412e-13,1.687668284877657e-10
ENSG00000144935,TRPC1,8.301549653092021,6.248709392164459e-13,1.798685103525679e-10
ENSG00000145685,LHFPL2,8.291731748563956,6.54984500937364e-13,1.867746457252416e-10
ENSG00000164176,EDIL3,8.286062198479767,6.806263084221033e-13,1.9052541213371757e-10
ENSG00000235531,MSC-AS1,8.282089286735483,6.75254397266752e-13,1.9052541213371757e-10
ENSG00000240771,ARHGEF25,8.282731725804194,6.968609427586156e-13,1.932965553222807e-10
ENSG00000280798,LINC00294,8.283300999273843,7.294130302997769e-13,2.005031565811423e-10
ENSG00000118369,USP35,8.30389558212106,7.698079439541557e-13,2.0971767844579642e-10
ENSG00000177879,AP3S1,8.254165648398521,7.920693857537577e-13,2.1199667629928647e-10
ENSG00000169992,NLGN2,8.324805118124441,7.905768361018047e-13,2.1199667629928647e-10
ENSG00000092964,DPYSL2,8.259303054872067,8.34344840480107e-13,2.1946146355800884e-10
ENSG00000136274,NACAD,8.246961487685754,8.322049450203298e-13,2.1946146355800884e-10
ENSG00000153558,FBXL2,8.226770779914418,9.021072814706151e-13,2.3525724249770436e-10
ENSG00000089472,HEPH,8.231441102517556,9.420080978812224e-13,2.4248263936491145e-10
ENSG00000239697,TNFSF12,8.212867046581946,9.457077243191026e-13,2.4248263936491145e-10
ENSG00000113211,PCDHB6,8.229732195138087,1.1570984351118376e-12,2.9421156210110326e-10
ENSG00000138758,SEPTIN11,8.163672823755471,1.384359235545058e-12,3.4908734706570914e-10
ENSG00000137573,SULF1,8.316433434038961,1.4251681727078955e-12,3.5643222365297795e-10
ENSG00000014914,MTMR11,8.207268674121881,1.5016454955727803e-12,3.725057509017616e-10
ENSG00000163359,COL6A3,8.113625792941367,1.6194905851429417e-12,3.9849916720872125e-10
ENSG00000138685,FGF2,8.202318140161083,1.6469816657073747e-12,4.0202163667250736e-10
ENSG00000144369,FAM171B,8.105111346895999,1.6773484862140529e-12,4.032767186049304e-10
ENSG00000132561,MATN2,8.096332294810114,1.6785573958713347e-12,4.032767186049304e-10
ENSG00000158555,GDPD5,8.280820637709025,1.8354823317091104e-12,4.375331008211592e-10
