,0
TCGA_50_5930_11,0.6283032258064517
TCGA_55_8091,0.5141483870967742
TCGA_55_7727,0.49818064516129046
TCGA_MP_A4SW,0.4583935483870967
TCGA_67_6216,0.5481032258064517
TCGA_55_8203,0.4720354838709677
TCGA_J2_8194,0.6800193548387098
TCGA_55_6968,0.36314838709677416
TCGA_55_8619,0.5880129032258065
TCGA_44_2668,0.5257693548387096
TCGA_44_7660,0.30466774193548396
TCGA_55_A57B,0.5118645161290323
TCGA_55_8507,0.31040322580645163
TCGA_NJ_A4YI,0.4563193548387096
TCGA_49_AAR0,0.5380290322580646
TCGA_86_8281,0.5964645161290323
TCGA_91_6831,0.35618709677419347
TCGA_75_7027,0.5477096774193548
TCGA_44_A4SU,0.45729032258064517
TCGA_L9_A444,0.48532258064516126
TCGA_86_8668,0.570158064516129
TCGA_50_5072,0.5658806451612903
TCGA_55_8512,0.599258064516129
TCGA_44_A47G,0.5460967741935484
TCGA_91_6849,0.6078032258064516
TCGA_44_6146_11,0.5916193548387096
TCGA_55_6986,0.5742000000000002
TCGA_44_2665,0.49888064516129027
TCGA_86_8279,0.3074774193548388
TCGA_05_5425,0.6176645161290323
TCGA_62_A46R,0.46761290322580645
TCGA_44_6148,0.5486193548387096
TCGA_55_A494,0.3031387096774194
TCGA_44_3917,0.42191290322580643
TCGA_69_8254,0.5741548387096774
TCGA_53_7624,0.7303354838709678
TCGA_75_5125,0.48176
TCGA_86_8054,0.6265419354838709
TCGA_L4_A4E5,0.3449580645161291
TCGA_44_6775,0.570035483870913
TCGA_55_7913,0.6392612903225804
TCGA_55_7911,0.507425806451613
TCGA_55_8621,0.5898516129032257
TCGA_49_6745_11,0.5961483870967741
TCGA_S2_AA1A,0.5539129032258066
TCGA_MP_A4T9,0.5808870967741936
TCGA_55_6712,0.5168451612903225
TCGA_78_8640,0.49543548387096775
TCGA_44_7670,0.5547741935483871
TCGA_69_7760,0.5140838709677419
TCGA_95_7948,0.5498290322580646
TCGA_97_A4M5,0.591341935483871
TCGA_55_A4DG,0.416741935483871
TCGA_55_7816,0.553709677419355
TCGA_50_6593_11,0.6287967741935484
TCGA_86_7711,0.4954387096774194
TCGA_05_5423,0.4627677419354838
TCGA_MP_A4TJ,0.5783387096774193
TCGA_44_2656_11,0.6392741935483872
TCGA_44_6778_11,0.610174193548387
TCGA_55_6985,0.4947677419354839
TCGA_38_4631_11,0.5632935483870967
TCGA_L9_A5IP,0.5870064516129033
TCGA_55_8615,0.4149935483870968
TCGA_93_7347,0.5801258064516129
TCGA_MP_A4TF,0.5729967741935483
TCGA_91_6829,0.3339903225806452
TCGA_62_A471,0.5696129032258064
TCGA_49_4490,0.4361774193548386
TCGA_97_8177,0.5589258064516128
TCGA_99_7458,0.5651870967741934
TCGA_91_A4BD,0.568241935483871
TCGA_38_6178,0.5148225806451614
TCGA_44_A47B,0.5753466666666667
TCGA_78_7542,0.29954193548387104
TCGA_55_7573,0.6274354838709678
TCGA_05_5429,0.3906838709677419
TCGA_78_7633,0.638483870967742
TCGA_86_7953,0.5084064516129032
TCGA_55_6970,0.6082193548387097
TCGA_78_7160,0.6005419354838711
TCGA_50_5946_02,0.20232258064516132
TCGA_50_5946,0.34137741935483873
TCGA_50_5066_02,0.43324838709677427
TCGA_50_5066,0.4951870967741935
TCGA_97_8179,0.6901580645161292
TCGA_86_A4JF,0.5517000000000001
TCGA_55_8092,0.5189064516129033
TCGA_75_6207,0.4166870967741936
TCGA_44_2665_11,0.6312322580645163
TCGA_75_5122,0.5638387096774193
TCGA_97_7938,0.5468903225806452
TCGA_49_AARE,0.38245
TCGA_55_7726,0.41930322580645163
TCGA_91_8499,0.19350000000000003
TCGA_MP_A4TH,0.5843354838709678
TCGA_91_8496,0.5782645161290323
TCGA_69_7764,0.657058064516129
TCGA_95_7043,0.3646533333333334
TCGA_86_7701,0.49461935483870967
TCGA_49_4512,0.5776064516129034
TCGA_L9_A50W,0.5589096774193548
TCGA_50_8460,0.5649709677419354
TCGA_55_8505,0.5402258064516129
TCGA_86_A4P8,0.6002774193548386
TCGA_67_6217,0.5290193548387098
TCGA_55_7281,0.43726774193548384
TCGA_78_7535,0.5395096774193547
TCGA_86_8671,0.5842032258064516
TCGA_50_6592,0.53221
TCGA_97_7546,0.6192774193548385
TCGA_44_7661,0.5310387096774193
TCGA_95_7944,0.6592967741935483
TCGA_38_4632_11,0.6147806451612903
TCGA_97_A4M0,0.6755451612903227
TCGA_50_5933,0.4841258064516129
TCGA_86_8280,0.5375677419354837
TCGA_78_7153,0.6313032258064516
TCGA_78_8660,0.5852258064516128
TCGA_44_2655_11,0.6195935483870967
TCGA_55_7907,0.4449387096774194
TCGA_49_6767,0.45806774193548394
TCGA_78_7155,0.4703129032258065
TCGA_91_6835,0.5956258064516128
TCGA_50_5051,0.48791290322580644
TCGA_78_7540,0.4442419354838709
TCGA_50_5939_11,0.5972483870967743
TCGA_95_A4VN,0.559341935483871
TCGA_44_6145_11,0.6086451612903225
TCGA_44_A47F,0.6468225806451612
TCGA_55_A48Z,0.5573290322580644
TCGA_44_8119,0.23531935483870964
TCGA_69_8253,0.6014419354838709
TCGA_J2_A4AE,0.6191032258064517
TCGA_75_6203,0.5589419354838709
TCGA_50_5942,0.5948612903225805
TCGA_50_6590,0.5289967741935483
TCGA_78_7148,0.5533870967741935
TCGA_80_5608,0.4774774193548387
TCGA_55_8205,0.5033387096774193
TCGA_44_7669,0.32141935483870965
TCGA_50_6594_11,0.5909774193548387
TCGA_99_8025,0.5337193548387096
TCGA_44_2668_11,0.6276129032258065
TCGA_55_7283,0.5906709677419357
TCGA_91_6830,0.577258064516129
TCGA_86_8055,0.3876774193548387
TCGA_49_4488_11,0.582858064516129
TCGA_78_7159,0.43721612903225804
TCGA_44_6774,0.4849612903225806
TCGA_44_8120,0.6622032258064517
TCGA_69_7763,0.5985161290322581
TCGA_64_5815,0.5550967741935484
TCGA_69_7761,0.494416129032258
TCGA_73_A9RS,0.6369
TCGA_69_7978,0.5310903225806451
TCGA_55_8299,0.5928161290322581
TCGA_44_8117,0.526958064516129
TCGA_MP_A4TD,0.5065290322580644
TCGA_49_AAR2,0.3511066666666666
TCGA_55_A490,0.3295935483870968
TCGA_83_5908,0.5208225806451614
TCGA_55_6980,0.5002129032258065
TCGA_44_6146,0.49481505376341944
TCGA_86_8669,0.5934193548387097
TCGA_95_7039,0.39140967741935484
TCGA_62_8397,0.511
TCGA_91_6848,0.5525580645161291
TCGA_71_6725,0.30685806451612896
TCGA_97_7552,0.5500774193548387
TCGA_50_5936,0.5718741935483869
TCGA_91_7771,0.5833806451612905
TCGA_86_8359,0.5901387096774193
TCGA_55_8301,0.5080774193548386
TCGA_78_7146,0.46173225806451607
TCGA_44_3918,0.538933870967742
TCGA_50_5935_11,0.6056387096774193
TCGA_69_7974,0.5337161290322581
TCGA_78_7161,0.4711096774193548
TCGA_55_8614,0.42826451612903227
TCGA_97_7937,0.3462677419354839
TCGA_49_AARR,0.5457774193548388
TCGA_62_A46V,0.6006193548387098
TCGA_75_5147,0.3628741935483871
TCGA_49_6745,0.5741935483870966
TCGA_55_6979,0.5666064516129031
TCGA_55_8089,0.4818806451612903
TCGA_55_8094,0.2506290322580645
TCGA_55_7574,0.5771225806451611
TCGA_44_5644,0.3538999999999998
TCGA_55_8511,0.4956064516129033
TCGA_50_8459,0.508383870967742
TCGA_44_7671,0.6692806451612903
TCGA_78_8648,0.5565516129032259
TCGA_91_A4BC,0.4469451612903226
TCGA_44_2656,0.47477903225806445
TCGA_J2_A4AD,0.3281
TCGA_49_6743,0.4389193548387097
TCGA_86_8673,0.6043774193548388
TCGA_73_7499,0.4918935483870968
TCGA_L9_A7SV,0.25600322580645163
TCGA_97_A4LX,0.5434741935483871
TCGA_38_4631,0.5901193548387096
TCGA_99_AA5R,0.5784483870967743
TCGA_05_4390,0.48340645161290324
TCGA_MP_A4T7,0.6022516129032257
TCGA_69_7765,0.5229483870967742
TCGA_95_8494,0.5302032258064516
TCGA_97_8171,0.562183870967742
TCGA_50_8457,0.5988096774193549
TCGA_55_6972,0.6519451612903224
TCGA_69_7979,0.3665322580645161
TCGA_62_A46P,0.6257548387096776
TCGA_78_7158,0.6171322580645161
TCGA_69_7980,0.42025806451612907
TCGA_97_8547,0.5165612903225807
TCGA_05_4433,0.5073290322580646
TCGA_50_5932,0.5935064516129032
TCGA_97_8175,0.5743096774193548
TCGA_50_7109,0.4960225806451612
TCGA_44_A47A,0.6107096774193549
TCGA_73_4676_11,0.5956258064516129
TCGA_NJ_A55O,0.5498741935483871
TCGA_55_8508,0.5276967741935484
TCGA_78_7220,0.6125870967741934
TCGA_93_A4JO,0.5299838709677419
TCGA_44_6145,0.577341935483871
TCGA_44_6147,0.4895967741936225
TCGA_86_8075,0.5526129032258064
TCGA_55_7724,0.5374967741935485
TCGA_75_6211,0.3777838709677419
TCGA_55_8510,0.456116129032258
TCGA_55_8085,0.6213516129032256
TCGA_55_8090,0.5363612903225806
TCGA_86_8073,0.5707064516129031
TCGA_91_6828,0.4166709677419355
TCGA_49_4514,0.5154838709677418
TCGA_05_4396,0.5455766666666667
TCGA_MN_A4N4,0.4030580645161291
TCGA_55_8204,0.5294903225806452
TCGA_44_5643,0.4683935483870968
TCGA_L4_A4E6,0.5894903225806453
TCGA_86_8076,0.5913451612903228
TCGA_97_A4M6,0.6107258064516129
TCGA_75_7031,0.40307999999999994
TCGA_50_5044,0.5562774193548387
TCGA_64_5781,0.6156580645161289
TCGA_73_4658_11,0.6143516129032258
TCGA_05_5420,0.5069774193548388
TCGA_NJ_A4YF,0.47077741935483874
TCGA_49_AAR3,0.4891806451612903
TCGA_78_7154,0.4716516129032259
TCGA_05_4384,0.5876741935483871
TCGA_55_6971,0.5968096774193549
TCGA_55_A4DF,0.33491666666666664
TCGA_44_7667,0.45522903225806444
TCGA_44_6148_11,0.5791999999999999
TCGA_50_5939,0.5771838709677417
TCGA_O1_A52J,0.4030451612903226
TCGA_91_8497,0.6014032258064517
TCGA_78_7167,0.6259935483870966
TCGA_78_8662,0.2791838709677419
TCGA_05_4427,0.38630322580645166
TCGA_78_7143,0.6302322580645162
TCGA_97_A4M3,0.6512709677419355
TCGA_MP_A4T2,0.6077258064516128
TCGA_86_7714,0.5538032258064517
TCGA_86_8585,0.44494838709677426
TCGA_75_6205,0.5641774193548387
TCGA_99_8028,0.5247838709677419
TCGA_55_7903,0.5695
TCGA_49_4487,0.5934612903225807
TCGA_50_5933_11,0.5897806451612904
TCGA_55_A493,0.5652483870967742
TCGA_78_7147,0.3568096774193549
TCGA_75_5126,0.5679225806451613
TCGA_50_6591,0.5207774193548388
TCGA_55_8206,0.5963064516129032
TCGA_97_7553,0.5352645161290323
TCGA_MP_A4TE,0.4246322580645161
TCGA_NJ_A4YQ,0.4844451612903226
TCGA_NJ_A7XG,0.5073645161290323
TCGA_55_A48X,0.5711451612903226
TCGA_55_8514,0.30226774193548384
TCGA_50_5944,0.5355451612903226
TCGA_49_AAR9,0.40778666666666663
TCGA_50_6594,0.47594516129032266
TCGA_86_8056,0.4880580645161291
TCGA_95_A4VK,0.5558677419354838
TCGA_49_4488,0.4049838709677419
TCGA_55_7728,0.536174193548387
TCGA_55_7994,0.39745483870967746
TCGA_67_6215,0.5177870967741935
TCGA_78_7537,0.6550096774193547
TCGA_55_8097,0.5632903225806452
TCGA_MP_A5C7,0.6431806451612904
TCGA_05_4424,0.44029354838709683
TCGA_55_7227,0.5625419354838709
TCGA_MP_A4TI,0.5750387096774192
TCGA_44_5645,0.5578645161290225
TCGA_35_5375,0.41031935483870974
TCGA_75_6214,0.46697096774193547
TCGA_80_5611,0.36221333333333333
TCGA_49_AAQV,0.5439064516129034
TCGA_49_6742,0.4730709677419355
TCGA_73_7498,0.6433709677419354
TCGA_38_4632,0.5177451612903226
TCGA_50_5936_11,0.5965193548387095
TCGA_4B_A93V,0.6002193548387098
TCGA_MP_A4T6,0.4121225806451612
TCGA_86_A4D0,0.4526612903225806
TCGA_62_A46O,0.49972903225806453
TCGA_44_6779,0.5595709677419355
TCGA_97_7547,0.5903161290322579
TCGA_86_A4P7,0.5792516129032258
TCGA_49_6761,0.545241935483871
TCGA_93_7348,0.5572677419354839
TCGA_99_8032,0.4758064516129032
TCGA_50_5935,0.6019774193548387
TCGA_55_6981,0.463541935483871
TCGA_78_8655,0.5869451612903226
TCGA_78_7163,0.4598032258064516
TCGA_97_7941,0.5760903225806451
TCGA_MP_A4TA,0.559132258064516
TCGA_97_8174,0.5865387096774194
TCGA_75_5146,0.641183870967742
TCGA_50_5931_11,0.5956096774193549
TCGA_55_7914,0.5994806451612904
TCGA_91_6840,0.33557741935483876
TCGA_62_A472,0.5530290322580644
TCGA_64_5779,0.4332032258064516
TCGA_05_4417,0.6251290322580646
TCGA_67_4679,0.58372
TCGA_64_5774,0.3096612903225806
TCGA_55_8620,0.31410322580645167
TCGA_55_7570,0.36208064516129035
TCGA_97_7554,0.5012290322580646
TCGA_MP_A4SY,0.511316129032258
TCGA_93_A4JP,0.5444225806451614
TCGA_55_5899,0.31986774193548395
TCGA_95_8039,0.6038290322580646
TCGA_44_6144_11,0.6142096774193547
TCGA_50_5941,0.5666129032258065
TCGA_62_8399,0.4744612903225806
TCGA_95_7562,0.40542258064516135
TCGA_75_7030,0.5231548387096774
TCGA_55_7576,0.47538064516129036
TCGA_55_7725,0.6058483870967742
TCGA_38_A44F,0.5571096774193548
TCGA_80_5607,0.5793225806451613
TCGA_93_8067,0.5752483870967742
TCGA_62_8395,0.6329451612903224
TCGA_86_8672,0.5481741935483871
TCGA_75_6212,0.5467483870967742
TCGA_44_2666,0.5797774193548386
TCGA_50_5930,0.4716290322580646
TCGA_55_7284,0.44510000000000005
TCGA_44_6777,0.5032483870967742
TCGA_44_6776,0.6558612903225807
TCGA_55_6983,0.5796483870967742
TCGA_50_5932_11,0.5884612903225807
TCGA_69_A59K,0.576216129032258
TCGA_50_5055,0.5614645161290321
TCGA_95_7567,0.5080935483870969
TCGA_49_AARN,0.5387354838709678
TCGA_73_4676,0.5120645161290323
TCGA_91_6836,0.579525806451613
TCGA_55_8616,0.39491290322580647
TCGA_38_7271,0.5926645161290323
TCGA_50_5045,0.5172548387096774
TCGA_44_6147_11,0.600825806451613
TCGA_55_A491,0.42730666666666667
TCGA_78_7150,0.5256064516129032
TCGA_86_8674,0.6143838709677418
TCGA_55_6978,0.5117225806451614
TCGA_NJ_A4YG,0.5389580645161292
TCGA_44_A4SS,0.5340935483870967
TCGA_55_A492,0.5979451612903226
TCGA_53_7626,0.5281580645161291
TCGA_55_6969,0.4330709677419355
TCGA_78_7166,0.577274193548387
TCGA_55_A48Y,0.5768500000000001
TCGA_44_5643_11,0.6004354838709678
TCGA_MP_A4SV,0.39978387096774193
TCGA_50_6595,0.5539129032258066
TCGA_55_6543,0.5268354838709678
TCGA_50_6592_11,0.5697766666666666
TCGA_50_5049,0.4868838709677419
TCGA_73_4658,0.6033290322580644
TCGA_97_A4M2,0.6088290322580645
TCGA_55_8513,0.5858290322580644
TCGA_44_7659,0.6411741935483871
TCGA_62_8402,0.41742903225806455
TCGA_55_7995,0.4919032258064516
TCGA_05_5420_11,0.581525806451613
TCGA_NJ_A55R,0.5316032258064517
TCGA_86_A456,0.5756967741935485
TCGA_97_A4M7,0.4630870967741935
TCGA_78_7536,0.4212645161290322
TCGA_L9_A8F4,0.5475129032258066
TCGA_78_7156,0.6451903225806452
TCGA_44_7662,0.442241935483871
TCGA_55_8506,0.38045483870967745
TCGA_50_5068,0.5548612903225806
TCGA_MP_A4T4,0.4979096774193548
TCGA_53_7813,0.4817935483870968
TCGA_NJ_A55A,0.5399677419354839
TCGA_71_8520,0.4720870967741936
TCGA_86_7955,0.20763870967741932
TCGA_55_7815,0.48315806451612897
TCGA_44_7672,0.5498032258064518
TCGA_97_8172,0.6016225806451614
TCGA_55_6987,0.5758193548387096
TCGA_64_1681,0.43207096774193554
TCGA_95_A4VP,0.5055032258064516
TCGA_05_5715,0.4796064516129032
TCGA_78_7152,0.6492774193548388
TCGA_78_7539,0.48182666666666657
TCGA_62_A46S,0.58724
TCGA_95_7947,0.4169774193548386
TCGA_J2_8192,0.45424838709677423
TCGA_78_7145,0.41559032258064516
TCGA_50_6593,0.5194193548387097
TCGA_69_7973,0.4546064516129032
TCGA_50_6591_11,0.6075129032258065
TCGA_86_7713,0.6281580645161291
TCGA_55_8302,0.5813516129032258
