Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000140285,FGF7,19.677330856034526,5.0156193668231975e-61,6.663900501705503e-58
ENSG00000186310,NAP1L3,19.683938495961065,6.178770156126849e-61,7.916107921812089e-58
ENSG00000101230,ISM1,19.76306097736137,8.209557713091534e-61,1.0155222891094228e-57
ENSG00000152583,SPARCL1,20.301170045778004,9.145342467271409e-61,1.0728347096438163e-57
ENSG00000173641,HSPB7,19.775929070716995,9.271004933782595e-61,1.0728347096438163e-57
ENSG00000147027,TMEM47,19.478946590759797,3.3105602119045483e-60,3.711241452551621e-57
ENSG00000069431,ABCC9,19.747182771403267,4.168896832176744e-60,4.531843516990192e-57
ENSG00000131471,AOC3,19.87397709433118,5.033236889120555e-60,5.310509027159462e-57
ENSG00000115252,PDE1A,19.46895883951192,6.739713656091453e-60,6.907821370999105e-57
ENSG00000240771,ARHGEF25,19.411050886799213,7.405128696513327e-60,7.379005048056183e-57
ENSG00000127083,OMD,19.494706960565807,9.484116899268613e-60,9.195235825066568e-57
ENSG00000169946,ZFPM2,19.282660943246604,2.0199931230829417e-59,1.9069266659040623e-56
ENSG00000121898,CPXM2,19.513063466617997,2.885605375027096e-59,2.6542390158550517e-56
ENSG00000165424,ZCCHC24,19.321927162508363,7.328079631592438e-59,6.572005015602888e-56
ENSG00000106511,MEOX2,19.21942487689796,8.506658890363361e-59,7.44291157009768e-56
ENSG00000197380,DACT3,19.6516776605041,8.995159027104406e-59,7.504263715798055e-56
ENSG00000144642,RBMS3,19.404375146468787,8.889974331686962e-59,7.504263715798055e-56
ENSG00000004776,HSPB6,19.398703948258742,1.5393861555790474e-58,1.2550545354337993e-55
ENSG00000173068,BNC2,19.00342679294819,3.078084287631916e-58,2.4537803922271052e-55
ENSG00000162520,SYNC,19.117387143903066,3.4518180323611056e-58,2.691892788584564e-55
ENSG00000129596,CDO1,19.29224114555911,4.3743035118636884e-58,3.338710423001832e-55
ENSG00000227051,C14orf132,19.05592551797461,5.049687854335001e-58,3.7739052583033225e-55
ENSG00000187955,COL14A1,19.137285040238634,6.09115432604799e-58,4.4593465130269295e-55
ENSG00000180139,ACTA2-AS1,19.399027202861728,1.4754245726888188e-57,1.0585581139213199e-54
ENSG00000065534,MYLK,19.8922963711768,2.1117702505281338e-57,1.4854026313175637e-54
ENSG00000182916,TCEAL7,19.116870429986548,2.4270070354960896e-57,1.6627238523269677e-54
ENSG00000179954,SSC5D,18.815300450053382,2.456565221011047e-57,1.6627238523269677e-54
ENSG00000184304,PRKD1,18.822513063982925,2.5518094849335095e-57,1.695204845426292e-54
ENSG00000122786,CALD1,19.233787055780024,4.050516684387848e-57,2.6418942730735503e-54
ENSG00000146374,RSPO3,19.071908874984423,6.035789509707369e-57,3.8664620907452224e-54
ENSG00000072952,IRAG1,18.961664423763732,6.683194218352725e-57,4.206074143771356e-54
ENSG00000143341,HMCN1,18.737351428836206,8.162541313024974e-57,5.048531802105946e-54
ENSG00000165633,VSTM4,18.670162328025768,1.014308251993491e-56,6.167166088773305e-54
ENSG00000163453,IGFBP7,18.690300158131404,1.7840905427603046e-56,1.066678000674007e-53
ENSG00000249669,CARMN,19.08536538443303,1.9456089675026463e-56,1.1441775490364332e-53
ENSG00000164116,GUCY1A1,18.587264685011828,2.1075133010725306e-56,1.2194003975705627e-53
ENSG00000169083,AR,18.56989812247673,2.4643790969875493e-56,1.4032487515275294e-53
ENSG00000079102,RUNX1T1,18.57190629540905,3.3335485507535933e-56,1.8685060493934947e-53
ENSG00000161281,COX7A1,18.78698874853129,3.569672955462326e-56,1.9700750450969233e-53
ENSG00000176293,ZNF135,18.481830742291006,6.074739689176886e-56,3.3018051040885217e-53
ENSG00000067840,PDZD4,18.532269015875254,1.0822009363893886e-55,5.794297640462169e-53
ENSG00000172935,MRGPRF,18.733775676392536,1.3689358360807725e-55,7.221740477606699e-53
ENSG00000174348,PODN,18.393341317465378,1.6724509667786947e-55,8.695048337862625e-53
ENSG00000166482,MFAP4,18.40849223928933,1.9026270866869267e-55,9.750420211531446e-53
ENSG00000154721,JAM2,18.45918670512358,2.5477827840249246e-55,1.287276222694734e-52
ENSG00000101955,SRPX,18.459240994152907,3.206761682302556e-55,1.5977244698505499e-52
ENSG00000152137,HSPB8,18.577629968576353,7.405783163448603e-55,3.639283005786188e-52
ENSG00000183722,LHFPL6,18.327074704146305,8.555410941933077e-55,4.1474088745941255e-52
ENSG00000011465,DCN,18.22931154551721,8.757810430275576e-55,4.188919114203676e-52
ENSG00000172403,SYNPO2,18.89716057631212,1.3036840626516181e-54,6.153560313092302e-52
ENSG00000022267,FHL1,18.82962029095769,1.3962515214821704e-54,6.5049001078090784e-52
ENSG00000149451,ADAM33,18.218554344758104,1.435967058903221e-54,6.604159782568622e-52
ENSG00000107186,MPDZ,18.252268506699842,1.7335956474721313e-54,7.872060336932628e-52
ENSG00000137726,FXYD6,18.207266749181496,2.3264538082707176e-54,1.0432109683011931e-51
ENSG00000101335,MYL9,18.66050497316108,2.361448082092846e-54,1.0458299635668725e-51
ENSG00000109339,MAPK10,18.110470616063875,2.6079622419716463e-54,1.1409198720274253e-51
ENSG00000144810,COL8A1,18.179081739239777,3.2530179567404243e-54,1.4059700380981836e-51
ENSG00000204381,LAYN,18.31252704870989,3.7208425523010556e-54,1.589021248555902e-51
