Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000156381,ANKRD9,-6.307530253494034,8.088548009459676e-09,2.0373704344494012e-06
ENSG00000116132,PRRX1,6.316858564603925,8.228296488687487e-09,2.038594177598918e-06
ENSG00000153774,CFDP1,6.357629493292897,8.166213440995422e-09,2.038594177598918e-06
ENSG00000261616,TTC23-AS1,6.454552185865403,9.090760882365373e-09,2.1807725272252044e-06
ENSG00000123384,LRP1,6.320367276400666,9.089938009849823e-09,2.1807725272252044e-06
ENSG00000256043,CTSO,6.3622748993419656,9.011816656170968e-09,2.1807725272252044e-06
ENSG00000120327,PCDHB14,6.310065091943762,8.965280805595293e-09,2.1807725272252044e-06
ENSG00000237339,LINC01502,-6.373903420886908,9.681956114455244e-09,2.304305555240348e-06
ENSG00000146006,LRRTM2,6.275884983395175,1.0046266686347417e-08,2.372331694230758e-06
ENSG00000152583,SPARCL1,6.286891734385067,1.056137498510559e-08,2.4746365914713305e-06
ENSG00000127564,PKMYT1,-6.250499907804887,1.0811122914208236e-08,2.5136692400373702e-06
ENSG00000103479,RBL2,6.368997036443175,1.0938050111325106e-08,2.523767195915364e-06
ENSG00000261121,LINC02473,6.234665693269041,1.1297868311096265e-08,2.587040663418149e-06
ENSG00000118276,B4GALT6,6.24931464257522,1.153695350486818e-08,2.6026475733452222e-06
ENSG00000083097,DOP1A,6.270280427541173,1.1592892618644759e-08,2.6026475733452222e-06
ENSG00000129353,SLC44A2,6.241599433956003,1.1624344021756269e-08,2.6026475733452222e-06
ENSG00000134986,NREP,6.226134187931573,1.173136697884946e-08,2.6072963110492925e-06
ENSG00000237298,TTN-AS1,6.248258294821385,1.1949771039522247e-08,2.6364509448218934e-06
ENSG00000146426,TIAM2,6.216195603818547,1.2220211870087046e-08,2.6765806085887754e-06
ENSG00000162843,WDR64,6.232004443386545,1.280640766201133e-08,2.784794805697514e-06
ENSG00000256806,C17orf100,6.219579021682068,1.3278713404184396e-08,2.8668742239634113e-06
ENSG00000168939,SPRY3,6.191145112760313,1.3630158309190977e-08,2.9218806032170674e-06
ENSG00000091136,LAMB1,6.245372742057575,1.3842790003850562e-08,2.9465645820872333e-06
ENSG00000146001,PCDHB18P,6.230216306758268,1.4284052282223585e-08,3.019229120856574e-06
ENSG00000132122,SPATA6,6.2012002446183745,1.498291452812647e-08,3.1449553786607684e-06
ENSG00000186009,ATP4B,6.339510509861321,1.565649785103699e-08,3.2413240003112605e-06
ENSG00000132256,TRIM5,6.203470939235686,1.563625748417562e-08,3.2413240003112605e-06
ENSG00000243978,RTL9,6.182955801218594,1.6085391955734175e-08,3.2851152517163595e-06
ENSG00000106415,GLCCI1,6.215180461702952,1.6085338897958606e-08,3.2851152517163595e-06
ENSG00000197121,PGAP1,6.183768958130897,1.7272699969555623e-08,3.368287930837344e-06
ENSG00000223749,MIR503HG,6.142885962993342,1.7144319129847914e-08,3.368287930837344e-06
ENSG00000186814,ZSCAN30,6.196351264441105,1.722726565827638e-08,3.368287930837344e-06
ENSG00000102174,PHEX,6.171726789266782,1.726356497251168e-08,3.368287930837344e-06
ENSG00000164402,SEPTIN8,6.174937765791671,1.688572675267146e-08,3.368287930837344e-06
ENSG00000198920,KIAA0753,6.239590098351577,1.691865158866265e-08,3.368287930837344e-06
ENSG00000241278,ENPP7P4,6.145623062354219,1.711500598751863e-08,3.368287930837344e-06
ENSG00000150764,DIXDC1,6.149379651872042,1.7826349822523972e-08,3.450570340922014e-06
ENSG00000083535,PIBF1,6.196145885886148,1.792296511363582e-08,3.450570340922014e-06
ENSG00000177694,NAALADL2,6.287640006422279,1.8101967846372415e-08,3.4629751906610924e-06
ENSG00000102543,CDADC1,6.200915151666391,1.8350207660529946e-08,3.48838601727785e-06
ENSG00000128606,LRRC17,6.123706720041147,1.8558053725729035e-08,3.505848324461786e-06
ENSG00000237928,NFIA-AS2,6.19373924038156,1.8674544999517066e-08,3.5059428394745517e-06
ENSG00000120328,PCDHB12,6.114659663173111,1.931543717585439e-08,3.6038790375146593e-06
ENSG00000120324,PCDHB10,6.105279119237626,2.0277944640244273e-08,3.7602524827976895e-06
ENSG00000072210,ALDH3A2,6.15620031702643,2.1220729336122944e-08,3.887380393416073e-06
ENSG00000119688,ABCD4,6.12236531560396,2.1212155412402585e-08,3.887380393416073e-06
ENSG00000271147,ARMCX5-GPRASP2,6.1337223759108905,2.157229998371986e-08,3.927977947638051e-06
ENSG00000158301,GPRASP2,6.118762415302041,2.1822869455940955e-08,3.949808695660307e-06
ENSG00000111875,ASF1A,6.111036047968251,2.245701868731738e-08,4.040391945493185e-06
ENSG00000178695,KCTD12,6.177060232447709,2.2757996551882924e-08,4.070314815249782e-06
ENSG00000109670,FBXW7,6.079845710211229,2.315259391096492e-08,4.116531197369563e-06
ENSG00000100201,DDX17,6.094768429029255,2.3712267218905484e-08,4.191385900342907e-06
ENSG00000047346,ATOSA,6.129234299107441,2.3902269067529762e-08,4.20040688857648e-06
ENSG00000153162,BMP6,6.074078849827627,2.4103731681010634e-08,4.211325975666055e-06
ENSG00000135324,MRAP2,6.067050342332586,2.456921577185322e-08,4.25031060067713e-06
ENSG00000158473,CD1D,6.061639427696894,2.4608097502762446e-08,4.25031060067713e-06
ENSG00000154258,ABCA9,6.068666389149411,2.5068291314856754e-08,4.280871035496386e-06
ENSG00000074660,SCARF1,6.086397305462392,2.4966190158489874e-08,4.280871035496386e-06
ENSG00000113583,C5orf15,6.109201853174559,2.615558590949969e-08,4.441453593823245e-06
ENSG00000175155,YPEL2,6.165913040852804,2.6973142483014614e-08,4.554693880958657e-06
ENSG00000111877,MCM9,6.154527783870282,2.796012932538156e-08,4.695127049938795e-06
ENSG00000064012,CASP8,6.110420290919079,2.8427220599346502e-08,4.7395528337720305e-06
ENSG00000267361,SEC24AP1,6.307483943514269,2.8538298674866324e-08,4.7395528337720305e-06
ENSG00000119699,TGFB3,6.0265893805471205,2.8874877169698693e-08,4.769246105635589e-06
ENSG00000276975,HYDIN2,6.021853599600104,2.976531250630618e-08,4.889599651171797e-06
ENSG00000133112,TPT1,6.083679434911151,3.0335171311457745e-08,4.956275070595252e-06
ENSG00000145284,SCD5,6.03132753422341,3.0604898980950433e-08,4.973460626872085e-06
ENSG00000185561,TLCD2,6.054111523089259,3.081211128372005e-08,4.980357623859477e-06
ENSG00000158528,PPP1R9A,6.223591090115536,3.168064828551759e-08,5.070633498953622e-06
ENSG00000115457,IGFBP2,6.041838060934379,3.170613813611575e-08,5.070633498953622e-06
ENSG00000145439,CBR4,6.013930756280659,3.214052392427996e-08,5.113049874396243e-06
ENSG00000186376,ZNF75D,6.070678731329544,3.261308808369125e-08,5.161063876532209e-06
ENSG00000170271,FAXDC2,6.020083704743161,3.283107110679426e-08,5.168499767051892e-06
ENSG00000174718,RESF1,6.003961381715595,3.3451786345543715e-08,5.238931057411421e-06
ENSG00000166783,MARF1,6.175382502578334,3.374807179663453e-08,5.258088753222038e-06
ENSG00000184564,SLITRK6,5.998632834396414,3.432273088315439e-08,5.2930554269093094e-06
ENSG00000138193,PLCE1,6.017242075776368,3.417952864318892e-08,5.2930554269093094e-06
ENSG00000132561,MATN2,5.982368229234037,3.5429944068423383e-08,5.436068474173428e-06
ENSG00000274286,ADRA2B,5.969062488385593,3.763013729302473e-08,5.7156207528591225e-06
ENSG00000111077,TNS2,5.967860407776636,3.75761842170968e-08,5.7156207528591225e-06
ENSG00000119684,MLH3,6.023111718985364,3.878248172515877e-08,5.792163223232572e-06
ENSG00000185129,PURA,6.038784092126356,3.844226503719044e-08,5.792163223232572e-06
ENSG00000245552,LNCRNA-IUR,6.002203143581365,3.863652635235092e-08,5.792163223232572e-06
ENSG00000176907,TCIM,5.9858941442379,3.890058672388712e-08,5.792163223232572e-06
ENSG00000182796,TMEM198B,5.9724880925125,4.006234156703918e-08,5.935903608849639e-06
ENSG00000198121,LPAR1,5.95105297746965,4.0565830940618547e-08,5.9811844195665184e-06
ENSG00000123560,PLP1,5.985948743327809,4.264867954313768e-08,6.246716832271115e-06
ENSG00000134504,KCTD1,5.94387201208917,4.2780069618213484e-08,6.246716832271115e-06
ENSG00000143248,RGS5,5.932226112104722,4.429554258730297e-08,6.4369089915568245e-06
ENSG00000096093,EFHC1,5.932202958947749,4.6486370421722076e-08,6.72295230797594e-06
ENSG00000116991,SIPA1L2,5.922783785678224,4.752296211621826e-08,6.807720629975418e-06
ENSG00000164741,DLC1,5.919444773650323,4.748825724356795e-08,6.807720629975418e-06
ENSG00000165868,HSPA12A,5.934158084947409,4.817192879127061e-08,6.868135470023328e-06
ENSG00000072415,PALS1,5.976732833894567,4.945621155561475e-08,6.997730482877342e-06
ENSG00000183718,TRIM52,5.9671681880589045,4.9543913297682495e-08,6.997730482877342e-06
ENSG00000132535,DLG4,5.9402750458258895,5.046649657934761e-08,7.029494588052354e-06
ENSG00000171365,CLCN5,5.90224231883524,5.03898739672393e-08,7.029494588052354e-06
ENSG00000121964,GTDC1,5.951679831339924,5.028881718489166e-08,7.029494588052354e-06
