Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000178860,MSC,9.997707485855274,3.990585402461329e-20,1.0480193138923032e-17
ENSG00000157765,SLC34A2,-9.938018929193287,4.6481250403905055e-20,1.2107798885700147e-17
ENSG00000137460,FHDC1,-10.019990696722502,5.2316304142666666e-20,1.3517857941379355e-17
ENSG00000263934,SNORD3A,9.875685376007013,5.851050102388784e-20,1.499741162244293e-17
ENSG00000236107,SCN1A-AS1,-9.962140280058808,7.761294055841449e-20,1.9735862027711112e-17
ENSG00000156510,HKDC1,-9.832316390722337,8.182562756062257e-20,2.0574593521826842e-17
ENSG00000137573,SULF1,9.960282782612612,8.21956295503694e-20,2.0574593521826842e-17
ENSG00000033867,SLC4A7,9.899525458004788,9.899599561912638e-20,2.458784263284348e-17
ENSG00000234281,LANCL1-AS1,-9.975965678142378,9.977515803442551e-20,2.459073894940764e-17
ENSG00000075213,SEMA3A,9.870948700191736,1.0436322237828364e-19,2.5525172862597008e-17
ENSG00000101417,PXMP4,-9.84972049336245,1.0576404079169898e-19,2.5671817173985117e-17
ENSG00000164530,PI16,9.791421068199956,1.2891532640163782e-19,3.105599291660508e-17
ENSG00000117407,ARTN,9.772252763938585,1.356415410057673e-19,3.243249980466257e-17
ENSG00000183918,SH2D1A,9.75691815814446,1.6706133605053078e-19,3.964922375599264e-17
ENSG00000156011,PSD3,9.891271752990473,1.8493098928964753e-19,4.356756541794343e-17
ENSG00000170786,SDR16C5,-9.720993667498657,1.8830219571245565e-19,4.403797336224145e-17
ENSG00000243584,PRICKLE1P1,-9.695927815426142,2.1477372889723225e-19,4.986485705700958e-17
ENSG00000238133,MAP3K20-AS1,9.73958207055081,2.7132869669411724e-19,6.254224059050012e-17
ENSG00000100302,RASD2,9.721092916063425,2.7629374467959546e-19,6.323179699667313e-17
ENSG00000197415,VEPH1,-9.711231145793004,2.8695870065265663e-19,6.520678559511432e-17
ENSG00000151835,SACS,9.81050346446658,2.993065749486646e-19,6.753368071376911e-17
ENSG00000116717,GADD45A,9.708281031952284,3.241680733475604e-19,7.263178370668416e-17
ENSG00000168032,ENTPD3,-9.643047714845364,3.4081603476672046e-19,7.58315677355953e-17
ENSG00000220884,MESTP1,9.815371172792233,3.6601012820087995e-19,8.0321674709289e-17
ENSG00000176692,FOXC2,9.640571534077894,3.658427212662761e-19,8.0321674709289e-17
ENSG00000144369,FAM171B,9.72426713114718,3.846972435331418e-19,8.384829716191743e-17
ENSG00000196639,HRH1,9.68649549245342,3.9805318488838257e-19,8.617313543124175e-17
ENSG00000124575,H1-3,9.689178730405038,4.345725845226775e-19,9.344768864501064e-17
ENSG00000267369,TAF5LP1,9.622255278016095,4.432676841060776e-19,9.468197732505817e-17
ENSG00000226803,ZNF451-AS1,9.656871109692938,4.584835632348231e-19,9.664350898712983e-17
ENSG00000162409,PRKAA2,9.615475641330217,4.578289678454332e-19,9.664350898712983e-17
ENSG00000130768,SMPDL3B,-9.65291094217624,4.881340118069726e-19,1.0222100482546015e-16
ENSG00000253313,C1orf210,-9.673257067664705,5.184700991921487e-19,1.0598677128091055e-16
ENSG00000171136,RLN3,-9.593265178648673,5.16172436260864e-19,1.0598677128091055e-16
ENSG00000178562,CD28,9.593782411644327,5.177882219711092e-19,1.0598677128091055e-16
ENSG00000073756,PTGS2,9.582596639615824,5.193484110831135e-19,1.0598677128091055e-16
ENSG00000196843,ARID5A,9.621742844011454,5.391606498525082e-19,1.0864595736650543e-16
ENSG00000178343,SHISA3,9.599476709513338,5.391256719454305e-19,1.0864595736650543e-16
ENSG00000157399,ARSL,-9.577957709037978,5.89258371186889e-19,1.1799898883017453e-16
ENSG00000180730,SHISA2,-9.557833555095176,6.02720725816717e-19,1.1847344819121235e-16
ENSG00000182223,ZAR1,-9.569669687910906,6.025284798885882e-19,1.1847344819121235e-16
ENSG00000128591,FLNC,9.594798168665417,5.967692764745832e-19,1.1847344819121235e-16
ENSG00000154553,PDLIM3,9.763999975356844,6.798659374671781e-19,1.328225892466365e-16
ENSG00000005513,SOX8,9.637448449154597,6.931803210002711e-19,1.3460301505968902e-16
ENSG00000135074,ADAM19,9.668945946368085,7.942988922999667e-19,1.5239123658258043e-16
ENSG00000137501,SYTL2,9.697203624187894,7.906536228695726e-19,1.5239123658258043e-16
ENSG00000236047,RPL13AP12,9.534427359785825,8.261630391268731e-19,1.5756109389062507e-16
ENSG00000133107,TRPC4,9.508818648691546,8.428700785398244e-19,1.5979619713855606e-16
ENSG00000251165,F11-AS1,-9.55440915913684,8.487413350296421e-19,1.599627786726455e-16
ENSG00000272168,CASC15,9.588557240419078,8.749733616109777e-19,1.6394237722816213e-16
ENSG00000109084,TMEM97,-9.632018027577512,9.018381564420578e-19,1.6799357286281125e-16
ENSG00000078589,P2RY10,9.533762215329082,9.523769054640794e-19,1.7638240491947459e-16
ENSG00000255794,RMST,-9.56923911097706,9.739896557223496e-19,1.7934844005370161e-16
ENSG00000168878,SFTPB,-9.515322362076468,9.880920015984273e-19,1.809055298926492e-16
ENSG00000165259,HDX,9.62689717333617,9.9970567926062e-19,1.8199187479267195e-16
ENSG00000170456,DENND5B,9.648372325715833,1.1000729728083844e-18,1.9913185338294145e-16
ENSG00000153093,ACOXL,-9.470346210226523,1.1155009480399103e-18,2.0079017064718383e-16
ENSG00000248890,HHIP-AS1,-9.513581762813267,1.1779308071121468e-18,2.1084303385404016e-16
ENSG00000174567,GOLT1A,-9.467321551967702,1.2027854817006673e-18,2.1409581574271879e-16
ENSG00000164318,EGFLAM,9.499866533867902,1.2176429907031754e-18,2.1554299128248475e-16
ENSG00000239474,KLHL41,9.455604264258314,1.2852788670794264e-18,2.2626557638035614e-16
ENSG00000213809,KLRK1,9.484835037513106,1.345072724844666e-18,2.335236475940914e-16
ENSG00000258384,RCCD1-AS1,9.506516407129013,1.3340544360754887e-18,2.335236475940914e-16
ENSG00000138623,SEMA7A,9.458816314142517,1.3483731212517764e-18,2.335236475940914e-16
ENSG00000117707,PROX1,9.49152611415386,1.4482714782424852e-18,2.494764417359636e-16
ENSG00000163817,SLC6A20,-9.435390747779463,1.5010643248471017e-18,2.571877057117708e-16
ENSG00000149090,PAMR1,9.446313129431465,1.5170449588289995e-18,2.582963058575076e-16
ENSG00000113319,RASGRF2,9.468870992560937,1.5236579839909156e-18,2.582963058575076e-16
ENSG00000245970,RPL30-AS1,9.60509835958656,1.6011138289992254e-18,2.699983530586062e-16
ENSG00000150048,CLEC1A,9.46403138306194,1.6610649994028559e-18,2.786414794809817e-16
ENSG00000248801,C8orf34-AS1,-9.413267037518644,1.6915608198927034e-18,2.8227921181959486e-16
ENSG00000229598,PRDX3P1,9.421747230175638,1.7283952267449028e-18,2.8693151847101913e-16
ENSG00000173253,DMRT2,9.439885993339677,1.8657696328253663e-18,3.0814051049342645e-16
ENSG00000142173,COL6A2,9.421173744322159,1.8815529438986024e-18,3.091536221667242e-16
ENSG00000147437,GNRH1,9.55321105145968,2.006027211570661e-18,3.279240400955305e-16
ENSG00000106809,OGN,9.397961245757344,2.0493683663510826e-18,3.333084388725314e-16
ENSG00000272654,JTB-DT,9.400595304288395,2.0675101020733138e-18,3.345607256082271e-16
ENSG00000250742,LINC02381,9.584235238215019,2.2419052066688767e-18,3.60958004128999e-16
ENSG00000188906,LRRK2,-9.454897266181463,2.3863828587085562e-18,3.822985339651107e-16
ENSG00000173926,MARCHF3,9.424664602385763,2.4983450077338513e-18,3.9824365197906764e-16
ENSG00000124766,SOX4,9.527280222879211,2.5676691493571718e-18,4.0726791854160286e-16
ENSG00000189377,CXCL17,-9.34638910823368,2.822997039247887e-18,4.455607149630655e-16
ENSG00000110852,CLEC2B,9.515448647399877,2.962909131502026e-18,4.653510224182594e-16
ENSG00000115361,ACADL,-9.430666515214323,3.1995062138251098e-18,5.000594101997879e-16
ENSG00000075223,SEMA3C,9.32249651879426,3.533956115820273e-18,5.496502618974831e-16
ENSG00000254726,MEX3A,9.333118721364515,3.764753279298121e-18,5.827183336652744e-16
ENSG00000225880,LINC00115,9.44234109035427,4.3792152628076526e-18,6.745675818286403e-16
ENSG00000148154,UGCG,9.384253984440782,4.483124375723175e-18,6.872694019051221e-16
ENSG00000187260,WDR86,9.342907814275433,4.661416078870716e-18,7.11198910319132e-16
ENSG00000132518,GUCY2D,-9.423515115220091,5.291131657383939e-18,8.034495654150779e-16
ENSG00000179023,KLHDC7A,-9.365258823331606,5.400267394291033e-18,8.161536194013428e-16
ENSG00000119927,GPAM,-9.251369521236295,5.571256840576582e-18,8.341264914582883e-16
ENSG00000255398,HCAR3,9.255051827141624,5.557657182060332e-18,8.341264914582883e-16
ENSG00000128342,LIF,9.252580983211647,5.6131351870844955e-18,8.364876809031965e-16
ENSG00000261437,LINC02894,-9.384695348519857,5.706757108627734e-18,8.387362282588651e-16
ENSG00000188158,NHS,9.302129555934886,5.706064512606376e-18,8.387362282588651e-16
ENSG00000059758,CDK17,9.410996136521673,5.694548983539513e-18,8.387362282588651e-16
ENSG00000148123,PLPPR1,-9.28083593805168,6.01674277774179e-18,8.80257710497018e-16
ENSG00000177946,CENPBD1P,-9.294235933777601,6.18869989785732e-18,9.012997487606752e-16
ENSG00000182463,TSHZ2,9.275271411504656,6.3850937462516484e-18,9.247923318286354e-16
ENSG00000131910,NR0B2,-9.292730886525463,6.407737130647848e-18,9.247923318286354e-16
ENSG00000152495,CAMK4,9.24112160958767,6.590790332845952e-18,9.469458397506023e-16
ENSG00000163508,EOMES,9.227273922650662,6.720764685950043e-18,9.613093774010685e-16
ENSG00000122641,INHBA,9.268951074719636,7.398653311447412e-18,1.0535682315501115e-15
ENSG00000277758,SYT15B,-9.219841241588169,7.807334583078858e-18,1.1055597701562662e-15
ENSG00000248383,PCDHAC1,-9.282072891311275,7.832773652480413e-18,1.1055597701562662e-15
ENSG00000143768,LEFTY2,9.197507117422271,8.046123567436082e-18,1.1306921013186495e-15
ENSG00000222713,RN7SKP51,-9.278267159178293,8.683415977704954e-18,1.2149198599374093e-15
ENSG00000261087,ZNNT1,9.199271568497709,9.118275381367061e-18,1.2702154053000028e-15
ENSG00000112218,GPR63,9.189424415167608,9.62931006463405e-18,1.3355978115622294e-15
ENSG00000118432,CNR1,-9.173953591043277,9.699964777519954e-18,1.339598583929911e-15
ENSG00000006283,CACNA1G,9.218797940239416,1.0608549925657756e-17,1.4587894404209207e-15
ENSG00000053918,KCNQ1,-9.233869902036105,1.1856844656064027e-17,1.6234756529072282e-15
ENSG00000165028,NIPSNAP3B,9.24197111124777,1.2047328660611492e-17,1.6355780096864077e-15
ENSG00000168484,SFTPC,-9.153488041915079,1.2020923229028657e-17,1.6355780096864077e-15
ENSG00000082175,PGR,9.171518635239073,1.2378059141521394e-17,1.673388248499348e-15
ENSG00000166073,GPR176,9.308639930099682,1.2888123295717067e-17,1.735022984851995e-15
ENSG00000167183,PRR15L,-9.140700358819489,1.3835137376043314e-17,1.852090085790505e-15
ENSG00000080293,SCTR,-9.121150527042378,1.3873333975958839e-17,1.852090085790505e-15
ENSG00000106819,ASPN,9.161886709240889,1.4378809805762262e-17,1.911606083720427e-15
ENSG00000242640,RPS29P11,-9.263519467596614,1.46357392285159e-17,1.9377234912464854e-15
ENSG00000168811,IL12A,9.115443209997567,1.503660531993828e-17,1.9826042569992693e-15
ENSG00000146592,CREB5,9.153086194995957,1.5303471325557807e-17,2.0095213986511154e-15
ENSG00000164484,TMEM200A,9.203291076360095,1.6978049280939187e-17,2.2203130569848638e-15
ENSG00000137857,DUOX1,-9.1699290271763,1.7246254195333403e-17,2.246219448855619e-15
ENSG00000172156,CCL11,9.10182715983115,1.747542658353381e-17,2.266852905815479e-15
ENSG00000274173,LINC02967,-9.142142097216901,1.8027106557426226e-17,2.3289858633061945e-15
ENSG00000233002,TBC1D26-AS1,-9.081667676140055,1.8421751967353497e-17,2.370413385678739e-15
ENSG00000172575,RASGRP1,9.084127919171268,2.0833129527000192e-17,2.6699738801803446e-15
ENSG00000007402,CACNA2D2,-9.13534469294429,2.2846278377035724e-17,2.916313781674202e-15
ENSG00000178031,ADAMTSL1,9.072206816506837,2.3307684790533173e-17,2.9634056376535034e-15
ENSG00000165434,PGM2L1,9.186176938655317,2.4075331313873218e-17,3.0469425765826807e-15
ENSG00000273802,H2BC8,9.04728269621231,2.415491306029965e-17,3.0469425765826807e-15
ENSG00000164483,SAMD3,9.075767893650283,2.4863800786921277e-17,3.1240634400508144e-15
ENSG00000168389,MFSD2A,-9.039884238616205,2.5295620855826875e-17,3.1659050477370826e-15
ENSG00000183943,PRKX,9.154982777000662,2.6232909408644452e-17,3.270437421995985e-15
ENSG00000167100,SAMD14,9.074212059575641,2.6351997722253533e-17,3.27255041481009e-15
ENSG00000183963,SMTN,9.279672973330186,2.6785019206077208e-17,3.313482684798123e-15
ENSG00000179967,PPP1R14BP3,9.22475580028437,2.826183975128714e-17,3.482728252427846e-15
ENSG00000169122,FAM110B,9.165431121895315,2.889748047295243e-17,3.5474148442658846e-15
ENSG00000205002,AARD,-9.031318670772967,3.0412288030244e-17,3.719121024767244e-15
ENSG00000267325,LINC01415,9.016726668613709,3.094996007544072e-17,3.7704818282019795e-15
ENSG00000084112,SSH1,9.0342817133589,3.345682512288539e-17,4.060441958095636e-15
ENSG00000259288,BUB1B-PAK6,-9.052284377368176,3.377940175892511e-17,4.084120876814945e-15
ENSG00000135374,ELF5,-9.015984608499993,3.770189900579788e-17,4.541236256187082e-15
ENSG00000179627,ZBTB42,-9.075397571919014,3.910951390127921e-17,4.6931416681535055e-15
ENSG00000203930,LINC00632,9.045776255792536,4.014983677147183e-17,4.800002873723723e-15
ENSG00000158050,DUSP2,8.990697830967704,4.11128646343924e-17,4.896863133404953e-15
ENSG00000185947,ZNF267,9.048280093915327,4.223271103719358e-17,5.004886977088753e-15
ENSG00000177688,SUMO4,9.041174415814298,4.233222131058214e-17,5.004886977088753e-15
ENSG00000197421,GGT3P,-9.037951063979742,4.275915161621587e-17,5.0367765359689575e-15
ENSG00000117152,RGS4,9.002457745562062,4.319674189379408e-17,5.0696835541288e-15
ENSG00000148848,ADAM12,8.97486248281634,4.3860677507998545e-17,5.128817910059392e-15
ENSG00000103472,RRN3P2,9.080607857760986,4.485977383381268e-17,5.226571467764939e-15
ENSG00000183807,FAM162B,8.978487272390682,4.834227400700681e-17,5.6119074608134e-15
ENSG00000105707,HPN,-9.048269864214733,5.013419667861767e-17,5.798915745786679e-15
ENSG00000219747,RPL32P16,9.122031867375085,5.263416341145983e-17,6.066181998932277e-15
ENSG00000133056,PIK3C2B,8.938205717351277,5.370727414336745e-17,6.167674062915746e-15
ENSG00000162645,GBP2,9.024078099613675,5.658545119817935e-17,6.474992344248808e-15
ENSG00000228446,ANKRD49P1,9.130650132948507,5.785779636363434e-17,6.597024183241438e-15
ENSG00000186472,PCLO,-8.90628093518046,6.362945708164553e-17,7.229389379063556e-15
ENSG00000081985,IL12RB2,8.900444436344134,6.630743172232379e-17,7.507032199234114e-15
ENSG00000005187,ACSM3,-8.969104510096017,6.764121200348576e-17,7.604296254707663e-15
ENSG00000211448,DIO2,8.913238954765749,6.763592292179405e-17,7.604296254707663e-15
ENSG00000003096,KLHL13,8.932308672993447,6.931694123154925e-17,7.765436353352581e-15
ENSG00000226674,TEX41,8.984574118212393,6.98591480756994e-17,7.798909771238358e-15
ENSG00000114423,CBLB,9.066209754942266,8.490605894292922e-17,9.445799057400876e-15
ENSG00000176753,PAK6-AS1,-8.980319855242993,9.320534896444404e-17,1.0333215850590958e-14
ENSG00000160606,TLCD1,-8.878430621005151,9.498295995103563e-17,1.045791765234083e-14
ENSG00000113739,STC2,8.859064468878046,9.487163972570578e-17,1.045791765234083e-14
